asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_badge,product_availability,coupon_text,book_formats,unit_price,unit_count,book_format,product_byline,price_missing,has_discount
B0GR2TN9NW,"Apple iPad Pro (M5, 11-inch, 2025), 512GB, Wi-Fi + Cellular, Space Black (Renewed Premium)",,,USD,4.0,1,https://www.amazon.com/dp/B0GR2TN9NW,https://m.media-amazon.com/images/I/61MuRiWjWvL._AC_UY654_QL65_.jpg,1,,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",True,,,Save 5% with coupon,,,,,,True,False
B0BJLBKMV8,"Apple iPad Pro 11-inch (4th Generation): with M2 chip, Liquid Retina Display, 128GB, Wi-Fi 6E, 12MP front/12MP and 10MP Back Cameras, Face ID, All-Day Battery Life – Space Gray EPEAT",,,,4.8,1616,https://www.amazon.com/dp/B0BJLBKMV8,https://m.media-amazon.com/images/I/81gC7frRJyL._AC_UY654_QL65_.jpg,1,,False,False,False,True,,,False,,,,,,,,,True,False
B074PWW6NS,Apple iPad 9.7inch with WiFi 32GB- Space Gray (2017 Model) (Renewed),81.99,81.99,USD,4.5,12016,https://www.amazon.com/dp/B074PWW6NS,https://m.media-amazon.com/images/I/61eT9rYxfSL._AC_UY654_QL65_.jpg,22,67.0,False,False,False,False,500+ bought in past month,"FREE delivery Wed, Sep 16",False,,,,,,,,,False,False
B0DZ8MGFHG,"Apple 2024 iPad Air, 11-inch, WiFi + Cellular, 256GB, Space Gray (Renewed Premium)",586.0,696.47,USD,5.0,1,https://www.amazon.com/dp/B0DZ8MGFHG,https://m.media-amazon.com/images/I/41xT5b6oaCL._AC_UY500_QL65_.jpg,1,586.0,False,False,True,False,,"Join Prime to get FREE delivery Sat, Sep 12Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True
B095S3PRGV,"Apple 2021 iPad 11-inch, Wi-Fi, 128GB - Silver (Renewed)",449.0,449.0,USD,4.4,1135,https://www.amazon.com/dp/B095S3PRGV,https://m.media-amazon.com/images/I/81BoZnnIE8L._AC_UY654_QL65_.jpg,4,419.84,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11Only 1 left in stock - order soon.",True,,Only 1 left in stock - order soon.,,,,,,,False,False
B0D4XG7DVX,"Apple iPad Pro 2024 (13-inch, Wi-Fi, 1TB) Nano-Texture Glass- Space Black (Renewed)",,,USD,4.1,7,https://www.amazon.com/dp/B0D4XG7DVX,https://m.media-amazon.com/images/I/61-UG67gNaL._AC_UY654_QL65_.jpg,1,,False,False,False,False,,"FREE delivery Mon, Sep 14Only 13 left in stock - order soon.",False,,Only 13 left in stock - order soon.,,,,,,,True,False
B0F639ZJKV,"Apple iPad, 2025 with A16 Chip (11-inch, Wi-Fi + Cellular, 128GB) - Silver (Renewed)",449.99,449.99,USD,4.2,54,https://www.amazon.com/dp/B0F639ZJKV,https://m.media-amazon.com/images/I/51Qwz7CNMqL._AC_UY654_QL65_.jpg,5,393.0,False,False,False,False,,"FREE delivery Tue, Sep 15Only 7 left in stock - order soon.",False,,Only 7 left in stock - order soon.,,,,,,,False,False
B07Q6VVDK1,"Apple iPad Pro (12.9-inch, Wi-Fi, 64GB) - Silver (2018) (Renewed)",309.95,309.95,USD,4.4,150,https://www.amazon.com/dp/B07Q6VVDK1,https://m.media-amazon.com/images/I/514bS4zwEwL._AC_UY654_QL65_.jpg,1,309.95,False,False,False,False,,"FREE delivery Tomorrow, Sep 11Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,False,False
B0725LCLYQ,"Apple iPad 9.7&#x27; with WiFi, 32GB, Space Gray - MP2F2LL/A (Renewed)",87.99,87.99,USD,4.2,1385,https://www.amazon.com/dp/B0725LCLYQ,https://m.media-amazon.com/images/I/61eT9rYxfSL._AC_UY654_QL65_.jpg,17,69.0,False,False,True,False,500+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0F5CJD5DZ,"Apple 2024 iPad Air 11-inch, Wi-Fi, 128GB - Space Gray (Renewed Premium)",475.0,475.0,USD,4.5,102,https://www.amazon.com/dp/B0F5CJD5DZ,https://m.media-amazon.com/images/I/71fqqBfJCIL._AC_UY654_QL65_.jpg,2,432.25,False,False,True,False,50+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B07VN8KXSQ,"2019 Apple iPad Air (10.5-inch, WiFi, 256GB) - Gold (Renewed)",249.0,249.0,USD,4.3,221,https://www.amazon.com/dp/B07VN8KXSQ,https://m.media-amazon.com/images/I/71TRlNPprvL._AC_UY654_QL65_.jpg,1,249.0,False,False,False,False,,"FREE delivery Sat, Sep 12Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,False,False
B00OMS8NMI,Apple iPad Air 2 16GB Gold Wi-Fi MH0W2HC/A (Refurbished),79.0,79.0,USD,3.7,85,https://www.amazon.com/dp/B00OMS8NMI,https://m.media-amazon.com/images/I/61AK3IeXApL._AC_UY654_QL65_.jpg,8,68.0,False,False,False,False,100+ bought in past month,"FREE delivery Sat, Sep 12Only 3 left in stock - order soon.",False,,Only 3 left in stock - order soon.,,,,,,,False,False
B078J5RGN4,"Apple 2017 iPad 9.7-inch, WiFi + Cellular, 32GB - Silver (Renewed)",86.99,86.99,USD,3.9,941,https://www.amazon.com/dp/B078J5RGN4,https://m.media-amazon.com/images/I/617WNjzQHsL._AC_UY654_QL65_.jpg,14,84.99,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B07PZF2PKZ,"2019 Apple iPad Air (10.5- inch, WiFi + Cellular, 64GB) - Gold (Renewed Premium)",159.0,159.0,USD,3.9,35,https://www.amazon.com/dp/B07PZF2PKZ,https://m.media-amazon.com/images/I/61C-IrRLOEL._AC_UY654_QL65_.jpg,1,159.0,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Sat, Sep 12Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B0DYPX3LJ6,"Samsung Galaxy Tab S10 FE w/S-Pen | 128GB, 8GB RAM, Wi-Fi Only | 10.9” LCD, WiFi 6E Android 15 Tablet, 4K Camera | International Model X520 | 25W Fast Charger Bundle (Gray)",379.99,379.99,USD,4.3,767,https://www.amazon.com/dp/B0DYPX3LJ6,https://m.media-amazon.com/images/I/51GqAG8s7iL._AC_UY654_QL65_.jpg,11,379.0,False,False,True,False,400+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B07CJWXRP1,"Apple iPad with WiFi, 128GB, Silver (2017 Model) (Renewed)",104.0,109.0,USD,4.4,93,https://www.amazon.com/dp/B07CJWXRP1,https://m.media-amazon.com/images/I/61l2e3wkx8L._AC_UY654_QL65_.jpg,1,104.0,False,False,False,False,50+ bought in past month,FREE delivery Sep 14 - 16Only 4 left in stock - order soon.,False,,Only 4 left in stock - order soon.,,,,,,,False,True
B0B61S81VX,"Apple iPad Air 10.9-inch, Wi-Fi + Cellular, 256GB - Starlight (Renewed)",384.99,384.99,USD,4.4,29,https://www.amazon.com/dp/B0B61S81VX,https://m.media-amazon.com/images/I/616KvV02-YL._AC_UY654_QL65_.jpg,1,384.99,False,False,False,False,,FREE delivery Sep 21 - 24Or fastest delivery Sep 21 - 22,False,,,,,,,,,False,False
B0GJ4ZP1P9,"Apple iPad Pro with Apple M5 Chip (11-inch, Wi-Fi + Cellular, 1TB Storage) - Nano-Texture Glass, Space Black (Renewed)",,,USD,,0,https://www.amazon.com/dp/B0GJ4ZP1P9,https://m.media-amazon.com/images/I/61M8XbRoU3L._AC_UY654_QL65_.jpg,1,,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",True,,,Save 5% with coupon,,,,,,True,False
B00TREI0D4,"Apple iPad Air 2, 16 GB, Space Gray (Renewed)",71.0,75.0,USD,4.2,3639,https://www.amazon.com/dp/B00TREI0D4,https://m.media-amazon.com/images/I/61ufQeEma5L._AC_UY654_QL65_.jpg,8,63.0,False,False,False,False,300+ bought in past month,"FREE delivery Fri, Sep 18Or fastest delivery Tomorrow, Sep 11Only 6 left in stock - order soon.",False,,Only 6 left in stock - order soon.,,,,,,,False,True
B0D4XCJPY2,"Apple 2024 iPad Air (11-inch, Wi-Fi, 256GB) - Blue (Renewed)",509.95,509.95,USD,4.0,12,https://www.amazon.com/dp/B0D4XCJPY2,https://m.media-amazon.com/images/I/713PztTk0dL._AC_UY654_QL65_.jpg,5,479.0,False,False,True,False,,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B07DW3W64Y,"Apple MGKL2LL/A iPad Air 2 64GB, Wi-Fi, (Space Gray) (Renewed)",97.99,97.99,USD,4.2,1958,https://www.amazon.com/dp/B07DW3W64Y,https://m.media-amazon.com/images/I/61Z2ju7qZjL._AC_UY654_QL65_.jpg,7,79.99,False,False,False,False,100+ bought in past month,"FREE delivery Sat, Sep 12Only 3 left in stock - order soon.",False,,Only 3 left in stock - order soon.,,,,,,,False,False
B0H7LNKQ37,"Apple iPad Air 2026 with Apple M4 Chip (11-inch, Wi-Fi, 128GB) - Space Gray (Renewed)",619.0,729.0,USD,,0,https://www.amazon.com/dp/B0H7LNKQ37,https://m.media-amazon.com/images/I/71oepHm9ALL._AC_UY654_QL65_.jpg,1,619.0,False,False,False,False,,FREE delivery Sep 15 - 16,True,,,,,,,,,False,True
B0DZ76BN5D,"Apple iPad Air 11-inch with M3 chip Built for Apple Intelligence, Liquid Retina Display, 128GB, 12MP Front/Back Camera, Wi-Fi 6E, Touch ID, All-Day Battery Life — Space Gray EPEAT",,,,4.8,4739,https://www.amazon.com/dp/B0DZ76BN5D,https://m.media-amazon.com/images/I/710GQJJHx2L._AC_UY654_QL65_.jpg,1,,False,False,False,True,,,True,,,,,,,,,True,False
B07F93611L,"Apple iPad 9.7-inch Retina Display with WIFI, 32GB, Touch ID, 2017 Mode - Space Gray (Renewed)",86.0,86.0,USD,4.4,2731,https://www.amazon.com/dp/B07F93611L,https://m.media-amazon.com/images/I/61eT9rYxfSL._AC_UY654_QL65_.jpg,21,77.9,False,False,False,False,200+ bought in past month,"FREE delivery Sat, Sep 12",False,,,,,,,,,False,False
B07SZRHG1T,"Apple iPad Pro (12.9-inch, Wi-Fi, 256GB) - Space Gray (Renewed)",439.04,439.04,USD,4.5,432,https://www.amazon.com/dp/B07SZRHG1T,https://m.media-amazon.com/images/I/61sb3nDVwJL._AC_UY654_QL65_.jpg,1,439.04,False,False,False,False,,"FREE delivery Sat, Sep 12",False,,,,,,,,,False,False
B0797XXJ1L,"Apple iPad with WiFi, 128GB, Gold (2017 Model) (Renewed)",104.99,120.85,USD,3.8,18,https://www.amazon.com/dp/B0797XXJ1L,https://m.media-amazon.com/images/I/71eypQDLFjL._AC_UY654_QL65_.jpg,4,79.0,False,False,False,False,,"FREE delivery Sep 17 - 23Or fastest delivery Fri, Sep 18Only 1 left in stock - order soon.",False,,Only 1 left in stock - order soon.,,,,,,,False,True
B078D6S5PX,"Apple 2017 iPad Pro (10.5-inch, Wi-Fi, 64GB) - Space Gray (Renewed)",191.62,191.62,USD,4.2,3172,https://www.amazon.com/dp/B078D6S5PX,https://m.media-amazon.com/images/I/71-VvaNc1ML._AC_UY654_QL65_.jpg,4,95.0,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11Only 1 left in stock - order soon.",True,,Only 1 left in stock - order soon.,,,,,,,False,False
B0BGMRVGVC,Apple iPad Pro 11-inch (3nd Gen.) - 128GB - WiFi - Space Gray (Renewed Premium),699.0,699.0,USD,4.1,84,https://www.amazon.com/dp/B0BGMRVGVC,https://m.media-amazon.com/images/I/817ASgABwHS._AC_UY654_QL65_.jpg,2,432.14,False,False,False,False,,"FREE delivery Sat, Sep 12Only 1 left in stock - order soon.",True,,Only 1 left in stock - order soon.,,,,,,,False,False
B078D6JNGB,"Apple iPad Pro 12.9in 64GB WiFi Only, Space Grey (Renewed)",209.99,209.99,USD,4.4,1104,https://www.amazon.com/dp/B078D6JNGB,https://m.media-amazon.com/images/I/61dVFfAPoyL._AC_UY654_QL65_.jpg,5,204.0,False,False,False,False,,"FREE delivery Wed, Sep 16Only 1 left in stock - order soon.",True,,Only 1 left in stock - order soon.,,,,,,,False,False
B01C131M6E,"Apple iPad Pro (128GB, Wi-Fi, Space Gray) 12.9in Tablet (Renewed)",299.0,299.0,USD,4.1,1520,https://www.amazon.com/dp/B01C131M6E,https://m.media-amazon.com/images/I/71GbIAqFpWL._AC_UY654_QL65_.jpg,3,189.0,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
B09G9FW785,"Apple iPad mini (6th Generation): A15 Bionic, 8.3-inch Liquid Retina Display, 64GB, Wi-Fi 6, 12MP front/12MP Back Camera, Touch ID, All-Day Battery Life – Purple EPEAT",469.09,499.0,USD,4.8,10487,https://www.amazon.com/dp/B09G9FW785,https://m.media-amazon.com/images/I/71xAVVHscdL._AC_UY654_QL65_.jpg,1,469.09,False,False,False,True,,"FREE delivery Tomorrow, Sep 11Only 1 left in stock - order soon.",True,,Only 1 left in stock - order soon.,,,,,,,False,True
B06XRTYRKM,"Apple iPad Air 2 9.7-Inch, 32GB Tablet (Gold) (Renewed)",87.18,87.18,USD,4.4,429,https://www.amazon.com/dp/B06XRTYRKM,https://m.media-amazon.com/images/I/61AK3IeXApL._AC_UY654_QL65_.jpg,8,74.99,False,False,False,False,,"FREE delivery Sat, Sep 12Only 3 left in stock - order soon.",False,,Only 3 left in stock - order soon.,,,,,,,False,False
B07VFKM28L,"Apple iPad Pro 3rd Gen (12.9-inch, Wi-Fi + Cellular, 1TB) - Space Gray (Renewed)",439.85,439.85,USD,4.5,154,https://www.amazon.com/dp/B07VFKM28L,https://m.media-amazon.com/images/I/61ZYtF-byGL._AC_UY654_QL65_.jpg,1,439.85,False,False,False,False,,FREE delivery Sep 14 - 16Only 1 left in stock - order soon.,False,,Only 1 left in stock - order soon.,,,,,,,False,False
B078HZKF9Y,Apple iPad Pro 2 10.5 512GB WiFi MPGH2LL/A Space Gray A1701 (Renewed),289.0,289.0,USD,4.3,154,https://www.amazon.com/dp/B078HZKF9Y,https://m.media-amazon.com/images/I/51oP7rWVsML._AC_UY654_QL65_.jpg,1,289.0,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
B07G3FQKQN,Apple Renewed iPad Air 2 - 128GB - Space Grey (Renewed),118.0,118.0,USD,4.1,1293,https://www.amazon.com/dp/B07G3FQKQN,https://m.media-amazon.com/images/I/61XbcZWxKAL._AC_UY654_QL65_.jpg,3,75.0,False,False,False,False,,FREE delivery Sep 21 - 25Or fastest delivery Sep 21 - 23,True,,,,,,,,,False,False
B0GFQ8K1X8,"Apple iPad (6th Generation, 9.7-inch, 2018), 32GB, Wi-Fi + Cellular, Silver (Renewed)",87.99,87.99,USD,4.4,102,https://www.amazon.com/dp/B0GFQ8K1X8,https://m.media-amazon.com/images/I/611t8KTCFeL._AC_UY654_QL65_.jpg,7,84.99,False,False,False,False,50+ bought in past month,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,,,,,,,,,False,False
B0BJLFH8RC,"Apple Magic Keyboard Folio: iPad Keyboard and case for iPad (A16 and 10th Generation), Detachable Two-Piece Design that attaches magnetically, Built-in trackpad, US English – White",175.0,249.0,USD,4.4,1322,https://www.amazon.com/dp/B0BJLFH8RC,https://m.media-amazon.com/images/I/71++yARjN+L._AC_UY654_QL65_.jpg,5,150.61,False,False,True,False,2K+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True
B0DZJ6W3Y1,"Apple 2024 iPad Air (13-inch, Wi-Fi, 128GB) - Space Gray (Renewed Premium)",730.63,730.63,USD,4.5,40,https://www.amazon.com/dp/B0DZJ6W3Y1,https://m.media-amazon.com/images/I/71E02TiM94L._AC_UY654_QL65_.jpg,1,730.63,False,False,False,False,50+ bought in past month,"FREE delivery Tue, Sep 15Or fastest delivery Mon, Sep 14",True,,,,,,,,,False,False
B0GR6F3NC9,"Apple 2026 MacBook Neo 13-inch Laptop with A18 Pro chip: Built for AI and Apple Intelligence, Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, 1080p FaceTime HD Camera, Touch ID; Citrus",789.0,789.0,USD,4.8,1300,https://www.amazon.com/dp/B0GR6F3NC9,https://m.media-amazon.com/images/I/61yHzuw8VBL._AC_UY654_QL65_.jpg,1,789.0,False,False,True,False,2K+ bought in past month,"Join Prime to get FREE delivery Sat, Sep 12Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B07H8RB4ZY,"Apple iPad Air 2 16GB Wi-Fi 9.7in, Silver (Renewed) (Renewed)",69.99,84.0,USD,4.1,324,https://www.amazon.com/dp/B07H8RB4ZY,https://m.media-amazon.com/images/I/61KCj7ZjbgL._AC_UY654_QL65_.jpg,1,69.99,False,False,False,False,,"FREE delivery Thu, Sep 17Or fastest delivery Tomorrow, Sep 11Only 2 left in stock - order soon.",False,,Only 2 left in stock - order soon.,,,,,,,False,True
B07DRNB5R2,"Apple 10.5in iPad Pro 256GB, Wi-Fi, Space Gray MPDY2LL/A (Renewed)",197.0,197.0,USD,4.2,721,https://www.amazon.com/dp/B07DRNB5R2,https://m.media-amazon.com/images/I/618n+P-ZuTL._AC_UY654_QL65_.jpg,2,176.0,False,False,False,False,,"FREE delivery Sat, Sep 12Only 4 left in stock - order soon.",False,,Only 4 left in stock - order soon.,,,,,,,False,False
B08J5Q255V,"2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Silver (8th Generation) EPEAT",,,,4.8,63034,https://www.amazon.com/dp/B08J5Q255V,https://m.media-amazon.com/images/I/71GsWDM8sPL._AC_UY654_QL65_.jpg,1,,False,False,False,True,,,True,,,,,,,,,True,False
B0BFC5JT2C,Apple iPad mini 6-256GB - WiFi + Cellular - Space Gray (Renewed Premium),489.0,489.0,USD,4.3,45,https://www.amazon.com/dp/B0BFC5JT2C,https://m.media-amazon.com/images/I/71hM0QvGshL._AC_UY654_QL65_.jpg,1,489.0,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15",True,,,Save 5% with coupon,,,,,,False,False
B074PXS24F,"Apple iPad 9.7 with WiFi, 128GB- Space Gray (2017 Model) - (Renewed)",104.99,104.99,USD,4.5,2915,https://www.amazon.com/dp/B074PXS24F,https://m.media-amazon.com/images/I/61g2VZBU88L._AC_UY654_QL65_.jpg,8,75.1,False,False,False,False,,"FREE delivery Thu, Sep 17Only 3 left in stock - order soon.",False,,Only 3 left in stock - order soon.,,,,,,,False,False
B0CGLG2RVT,"ECOPAD 10.1 Inch Tablet, Android 15 Tablets 12GB(4+8) RAM / 64GB ROM / 1TB SD Card Expansion, 1280x800 IPS HD Touchscreen, 6000mAh Battery, Bluetooth 5.0, Dual Cameras, GMS, Dual Band WiFi, Black",65.99,65.99,USD,3.8,2915,https://www.amazon.com/dp/B0CGLG2RVT,https://m.media-amazon.com/images/I/61VLJD2RPgL._AC_UY654_QL65_.jpg,1,65.99,False,False,True,False,1K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AMOr Non-members get FREE delivery Tue, Sep 15",True,,,You pay $62.69 with coupon,,,,,,False,False
B0GHKV7ZFX,"Apple iPad Pro (M5, 13-inch, 2025), 1TB, Wi-Fi, Silver (Renewed Premium)",,,USD,5.0,1,https://www.amazon.com/dp/B0GHKV7ZFX,https://m.media-amazon.com/images/I/61w7qQujEcL._AC_UY654_QL65_.jpg,1,,False,False,False,False,,"FREE delivery Sat, Sep 12Or fastest delivery Tomorrow, Sep 11",False,,,Save 5% with coupon,,,,,,True,False
B0D3JBSPXF,"Apple iPad Pro 11-Inch (M4): Built for Apple Intelligence, Ultra Retina XDR Display, 2TB, 12MP Front/Back Camera, LiDAR Scanner, Wi-Fi 6E + 5G Cellular, Face ID, All-Day Battery Life — Silver EPEAT",,,USD,4.5,192,https://www.amazon.com/dp/B0D3JBSPXF,https://m.media-amazon.com/images/I/61vNHGxWNHL._AC_UY654_QL65_.jpg,3,,False,False,True,True,,"Join Prime to get FREE delivery Sat, Sep 12Or Non-members get FREE delivery Tue, Sep 15Only 4 left in stock - order soon.",True,,Only 4 left in stock - order soon.,,,,,,,True,False
B07XL7G4H6,"Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (Previous Model) EPEAT",,,,4.8,61479,https://www.amazon.com/dp/B07XL7G4H6,https://m.media-amazon.com/images/I/6162WMQWhVL._AC_UY654_QL65_.jpg,1,,False,False,False,True,,,True,,,,,,,,,True,False
B06XT8K96M,"Apple iPad Air 2 9.7-Inch, 32GB Tablet (Space Gray) (Renewed)",79.0,83.99,USD,4.4,1997,https://www.amazon.com/dp/B06XT8K96M,https://m.media-amazon.com/images/I/61oVLSb3M2L._AC_UY654_QL65_.jpg,17,69.0,False,False,False,False,50+ bought in past month,"FREE delivery Sat, Sep 12",False,,,,,,,,,False,True
B0D3NMYBHR,"Logitech Combo Touch iPad Air 11 inch Keyboard Case - Midnight Black | Fits M2 M3 &amp; M4 models, compatible with 5th gen, features backlit keys, built-in kickstand for flexible viewing",199.99,199.99,USD,4.0,513,https://www.amazon.com/dp/B0D3NMYBHR,https://m.media-amazon.com/images/I/61Fs3YQssfL._AC_UY654_QL65_.jpg,2,136.82,False,False,True,False,1K+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,False
B0D3J83FNT,"Apple iPad Pro 11-Inch (M4): Built for Apple Intelligence, Ultra Retina XDR Display - Nano-Texture Glass, 2TB, 12MP Front/Back Camera, LiDAR Scanner, Wi-Fi 6E + 5G Cellular, Face ID — Silver EPEAT",,,USD,5.0,1,https://www.amazon.com/dp/B0D3J83FNT,https://m.media-amazon.com/images/I/61vNHGxWNHL._AC_UY654_QL65_.jpg,3,,False,False,True,True,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 20 left in stock - order soon.",False,,Only 20 left in stock - order soon.,,,,,,,True,False
B0CMWPDGZH,"Harvopu for iPad A16 11th/10th Generation Case with Keyboard, Folio Cover | Multi-Touch Trackpad, 7 Colors Backlit, Detachable Keyboard for iPad A16 11 inch/10th Gen with Pencil Holder, Navy Blue",25.98,25.98,USD,4.3,6767,https://www.amazon.com/dp/B0CMWPDGZH,https://m.media-amazon.com/images/I/71Gf93EDYML._AC_UY654_QL65_.jpg,1,25.98,False,False,True,False,10K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AMOr Non-members get FREE delivery Tue, Sep 15 on $35 of items shipped by Amazon",True,,,,,,,,,False,False
B0CBLPQ4V3,"2 in 1 Tablet 10 Inch Android 15 Tableta, Tablets with Keyboard Mouse Case Stylus, 8GB RAM 32GB ROM Supports 1TB Expansion, 2MP+8MP Dual Camera Quad Core Processor 6000mAh Battery 10.1 IN FHD Tab Pink",64.99,64.99,USD,3.9,1035,https://www.amazon.com/dp/B0CBLPQ4V3,https://m.media-amazon.com/images/I/71t51vC0XWL._AC_UY654_QL65_.jpg,1,64.99,False,False,True,False,100+ bought in past month,"Join Prime to get FREE delivery Sat, Sep 12Or Non-members get FREE delivery Tue, Sep 15",True,,,,,,,,,False,False
B097Z8D329,"Apple 2020 iPad Air (10.9-inch, Wi-Fi + Cellular, 256GB) - Green (Renewed)",343.0,343.0,USD,4.1,90,https://www.amazon.com/dp/B097Z8D329,https://m.media-amazon.com/images/I/610jMlRTdSL._AC_UY654_QL65_.jpg,1,343.0,False,False,False,False,,"FREE delivery Sat, Sep 12Only 2 left in stock - order soon.",False,,Only 2 left in stock - order soon.,,,,,,,False,False
B071GGB84Y,"Apple iPad Pro (10.5-inch, Wi-Fi + Cellular, 64GB) - Rose Gold (Previous Model) EPEAT",814.58,814.58,USD,4.6,922,https://www.amazon.com/dp/B071GGB84Y,https://m.media-amazon.com/images/I/71hA1Sf1TnL._AC_UY654_QL65_.jpg,1,814.58,False,False,True,True,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 2 left in stock - order soon.",True,,Only 2 left in stock - order soon.,,,,,,,False,False
B0D3J8S6RX,"Apple iPad Pro 11-Inch (M4): Built for Apple Intelligence, Ultra Retina XDR Display - Nano-Texture Glass, 1TB, 12MP Front/Back Camera, LiDAR Scanner, Wi-Fi 6E, Face ID, All-Day Battery Life — Silver EPEAT",,,USD,4.8,14,https://www.amazon.com/dp/B0D3J8S6RX,https://m.media-amazon.com/images/I/61eoFTuljuL._AC_UY654_QL65_.jpg,2,,False,False,True,True,,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 3 left in stock - order soon.",False,Save 12%,Only 3 left in stock - order soon.,,,,,,,True,False
B0D3J63BWD,"Apple iPad Magic Keyboard Case for iPad Pro 13-inch (M4 and M5), Great Typing Experience, Built-in Trackpad, Function Row, US English - Black",329.0,349.0,USD,4.3,1567,https://www.amazon.com/dp/B0D3J63BWD,https://m.media-amazon.com/images/I/71YMMFyaCPL._AC_UY654_QL65_.jpg,5,256.64,False,False,True,False,2K+ bought in past month,"Join Prime to get FREE delivery Today 7 AM - 11 AMOr Non-members get FREE delivery Tue, Sep 15",False,,,,,,,,,False,True
B0FZDXL3V3,"Apple iPad Air, 2025 with M3 Chip (11-inch, Wi-Fi, 256GB) - Space Gray (Renewed Premium)",640.0,640.0,USD,4.4,47,https://www.amazon.com/dp/B0FZDXL3V3,https://m.media-amazon.com/images/I/61eGgvmroyL._AC_UY654_QL65_.jpg,1,640.0,False,False,True,False,50+ bought in past month,"Join Prime to get FREE delivery Tomorrow, Sep 11Or Non-members get FREE delivery Tue, Sep 15Only 6 left in stock - order soon.",True,,Only 6 left in stock - order soon.,,,,,,,False,False
B0B5BDZ6K5,"Apple 2022 iPad Air (10.9-inch, Wi-Fi + Cellular, 64GB) - Pink (Renewed)",327.95,348.45,USD,3.6,7,https://www.amazon.com/dp/B0B5BDZ6K5,https://m.media-amazon.com/images/I/61ULwAcGldL._AC_UY654_QL65_.jpg,5,308.85,False,False,False,False,,"FREE delivery Thu, Sep 17Only 2 left in stock - order soon.",False,,Only 2 left in stock - order soon.,,,,,,,False,True
B0F8NVBRQ5,"aiprotablet Tablet 10 inch Android 15 Tablets, 12GB RAM 64GB ROM 1TB Expand, Quad-Core Processor, 1280x800 LCD Touch Screen, WiFi 5, Dual Camera, BT5.0, 6000mAh Battery (Blue)",57.94,60.99,USD,4.0,1240,https://www.amazon.com/dp/B0F8NVBRQ5,https://m.media-amazon.com/images/I/61CNa2q2C6L._AC_UY654_QL65_.jpg,1,57.94,False,False,True,False,300+ bought in past month,"Join Prime to get FREE delivery Today 5 PM - 10 PMOr Non-members get FREE delivery Tue, Sep 15",True,Save 5%,,,,,,,,False,True
