asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,coupon_text,product_badge,product_availability,book_format,product_byline,price_missing,has_discount
B0DXV6145T,تابلت هوت تابليت 10 انش اندرويد 15، ذاكرة RAM 12GB (4+8 توسيع) + روم 64GB، كاميرا مزدوجة 2+8MP، بطارية 6000mAh (تابلت + حافظة + قلم ستايلس) (ازرق),301.28,301.28,SAR,4.0,346,https://www.amazon.sa/dp/B0DXV6145T,https://m.media-amazon.com/images/I/61JBODGQqjL._AC_UL960_QL65_.jpg,1,301.28,False,False,False,False,,,True,,,,,,False,False
B0DY6PMT6D,تابلت شاومي باد 7 بذاكرة 8+ 256 جيجابايت وشاشة 12.1 بوصة ووقت استعداد يصل إلى 33.9 يوم، لون أسود,,,SAR,4.5,192,https://www.amazon.sa/dp/B0DY6PMT6D,https://m.media-amazon.com/images/I/71smDnrlgwL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني اليوم 6:13 متبقى 2 فقط - اطلبه الآن.,True,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B0FQ5S4CR9,تابلت سامسونج جالكسي تاب A11 بشبكة ال تي اي ونظام تشغيل اندرويد بذاكرة رام 4 جيجابايت وذاكرة تخزين 64 جيجابايت مع شاشة 8.7 بوصة، لون فضي (إصدار المملكة العربية السعودية),519.0,849.0,SAR,4.1,20,https://www.amazon.sa/dp/B0FQ5S4CR9,https://m.media-amazon.com/images/I/61FS5meobrL._AC_UL960_QL65_.jpg,1,519.0,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 متبقى 4 فقط - اطلبه الآن.,True,,,تبقى 4 فقط - اطلبه الآن.,,,False,True
B0CKW61HN6,آيباد باد اس اي (رمادي جرافيت RAM 8 جيجابايت من شاومي، تخزين 256) - شاشة 11 بوصة FHD+ للعناية بالعين، منصة موبايل سناب دراجون 680 6 نانومتر | معدل تحديث سلس 90 خرتز | مكبرات صوت رباعية مع دولبي اتموس,777.09,777.09,SAR,4.6,745,https://www.amazon.sa/dp/B0CKW61HN6,https://m.media-amazon.com/images/I/51FPbSLvOmL._AC_UL960_QL65_.jpg,2,660.73,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبر,False,,وفر 27%,,,,False,False
B0H1X65MLH,تابلت للاطفال 7 انش، رباعي النواة اندرويد 12 2GB 32GB، تحكم ابوي، حماية العين، حافظة مضادة للصدمات، كاميرا مزدوجة، واي فاي، بلوتوث، تابلت تعليمي للاطفال - شنطة (اسود),249.99,249.99,SAR,5.0,1,https://www.amazon.sa/dp/B0H1X65MLH,https://m.media-amazon.com/images/I/71vNusRhd0L._AC_UL960_QL65_.jpg,1,249.99,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 متبقى 2 فقط - اطلبه الآن.,False,,,تبقى 2 فقط - اطلبه الآن.,,,False,False
B0FQ5Z9XJY,جهاز تابلت سامسونج جالكسي تاب A11، يدعم شبكة ال تي اي، يعمل بنظام اندرويد، رام 4 جيجابايت، سعة تخزين 64 جيجابايت، شاشة مقاس 8.7 بوصة، لون رمادي (إصدار المملكة العربية السعودية),554.0,849.0,SAR,4.1,20,https://www.amazon.sa/dp/B0FQ5Z9XJY,https://m.media-amazon.com/images/I/61qFnonfCEL._AC_UL960_QL65_.jpg,1,554.0,False,False,False,False,,توصيل مجاني اليوم 6:13 م,True,,,,,,False,True
B0CGK7K5ZL,تابلت ذكي للأطفال من سي ايديا بنظام اندرويد، شاشة IPS مقاس 8 بوصة، شريحة اتصال واحدة، واي فاي، تابلت CM835، يدعم زووم مع زجاج مقوى مثبت مسبقا وغطاء قلاب، شبكة LTE الجيل الخامس 5G، (أزرق),210.0,210.0,SAR,2.8,15,https://www.amazon.sa/dp/B0CGK7K5ZL,https://m.media-amazon.com/images/I/71hqCtc89hL._AC_UL960_QL65_.jpg,1,210.0,False,False,False,False,,توصيل بـ‏12 ريال سبتمبر 14 - 15,True,,,,,,False,False
B0F4QYL5FV,تابلت سامسونج جالكسي تاب S10 FE، واي فاي اندرويد، ذاكرة رام 8 جيجابايت، تخزين 128 جيجابايت، شاشة 10.9 بوصة، شاشة 90Hz، يتضمن قلم S، IP68، عمر بطارية طويل، لون أزرق، اصدار المملكة العربية السعودية,,,SAR,4.4,124,https://www.amazon.sa/dp/B0F4QYL5FV,https://m.media-amazon.com/images/I/61rbzNSfrrL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني اليوم 6:13 م,True,,,,,,True,False
B0F13DTV4K,تابلت تابوي اندرويد 16 مع كيبورد، ذاكرة رام 24 جيجابايت، ذاكرة روم 256 | تابلت للأعمال التجارية، ثماني النواة، جيميناي ايه اي، شاشة 10 انش للعناية بالعين، وايدفاين ال 1، التعرف على الوجه، نظام تحديد,549.99,575.99,SAR,4.4,376,https://www.amazon.sa/dp/B0F13DTV4K,https://m.media-amazon.com/images/I/71oZj-vOcDL._AC_UL960_QL65_.jpg,4,501.43,False,False,False,False,,توصيل مجاني اليوم 6:13 متبقى 2 فقط - اطلبه الآن.,True,,,تبقى 2 فقط - اطلبه الآن.,,,False,True
B0F54TX745,تابلت باد X9a واي فاي شاشة 11.5 بوصة 120Hz ذاكرة رام 8GB + تخزين 128GB اندرويد 15 سناب دراجون 685 بطارية 8300mAh شحن سريع 35 واط يدعم قلم ستايلس موديل 2025 + غطاء حماية قابل للطي مجاني من هونر، رمادي,999.0,999.0,SAR,4.4,58,https://www.amazon.sa/dp/B0F54TX745,https://m.media-amazon.com/images/I/71FFKHqKE1L._AC_UL960_QL65_.jpg,1,999.0,False,False,False,False,,توصيل مجاني السبت، 12 سبتمبرأو توصيل أسرع غداً، 11 سبتمبر,False,,,,,,False,False
B0DJ2LQ14L,تابلت اندرويد 15/10 بوصة/ 20GB RAM 128GB ROM/قابل للتوسيع حتى 2TB/رباعي النواة 2.0GHz/شاشة HD 1280×800 5G/WiFi6/بلوتوث 5.0/تابلت 2 في 1 بحافظة كيبورد/ماوس/قلم إلكتروني من كوبيسي/وايدفاين ال 1/برتقالي,375.15,399.22,SAR,4.1,2131,https://www.amazon.sa/dp/B0DJ2LQ14L,https://m.media-amazon.com/images/I/71ldyUnyKwL._AC_UL960_QL65_.jpg,1,375.15,False,False,False,False,,,True,,,,,,False,True
B0BHSVTHF1,اونر تابلت باد 8 6GB 128GB بشاشة عرض كاملة 12 انش 2K و8 مكبرات صوت 7250mAh وشحن سريع 22.5 واط، سناب دراغون 680 اندرويد مع خدمة واي فاي وتابلت جوجل، ازرق,729.0,729.0,SAR,4.1,25,https://www.amazon.sa/dp/B0BHSVTHF1,https://m.media-amazon.com/images/I/61ZaBvYBPoL._AC_UL960_QL65_.jpg,1,729.0,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,,,,,False,False
B0DHS3WB2Q,تابلت اندرويد 10.1 بوصة من سي جي واي كيو، ذاكرة RAM سعة 6 جيجابايت وسعة تخزين 128 جيجابايت، شاشة IPS 1280×800، واي فاي ثنائي النطاق، GPS، ثنائي شرائح الاتصال، بلوتوث، شبكة 5G، شاشة تعمل باللمس (أسود),428.88,428.88,SAR,3.4,5,https://www.amazon.sa/dp/B0DHS3WB2Q,https://m.media-amazon.com/images/I/61cTmhF44bL._AC_UL960_QL65_.jpg,1,428.88,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,,,,,False,False
B0FVL67HHY,"تابلت مقاس 12 بوصة مع لوحة مفاتيح وقلم، بشاشة كيو اتش دي+ بدقة 2.5K مريحة | 48 جيجابايت من ذاكرة الوصول العشوائي + 256 جيجابايت من ذاكرة التخزين الداخلية، بطارية بسعة 10,000 مللي أمبير، دعم وايدفاين إل",999.99,999.99,SAR,4.6,125,https://www.amazon.sa/dp/B0FVL67HHY,https://m.media-amazon.com/images/I/81zqga8WTuL._AC_UL960_QL65_.jpg,1,999.99,False,False,False,False,,توصيل مجاني اليوم 6:13 م,False,أنت تدفع ‏899.99 ريال باستخدام القسيمة,,,,,False,False
B0FF5JJ3CP,سامسونج جالكسي تاب اس 10 لايت، ذاكرة رام 6 جيجا، 128 جيجا، توسيع 2 تيرابايت | عمر بطارية طويل، قلم اس لتدوين الملاحظات، اكسينوس 1380، دائرة للبحث، أدوات الذكاء الاصطناعي,,,SAR,4.6,895,https://www.amazon.sa/dp/B0FF5JJ3CP,https://m.media-amazon.com/images/I/61jwusQUP2L._AC_UL960_QL65_.jpg,2,,False,False,False,False,,توصيل مجاني الأحد، 13 سبتمبر,True,,,,,,True,False
B0FFQNQMSP,جهاز هونر باد 10 واي فاي بسعة تخزين 256 جيجابايت وشاشة 12.1 بوصة مع لوحة مفاتيح، لون رمادي,,,SAR,4.8,24,https://www.amazon.sa/dp/B0FFQNQMSP,https://m.media-amazon.com/images/I/51ZZMTGHpoL._AC_UL960_QL65_.jpg,1,,False,False,False,False,تم شراء 50+ سلعة في الشهر الماضي,توصيل مجاني السبت، 12 سبتمبرأو توصيل أسرع غداً، 11 سبتمبر,False,,,,,,True,False
B0GXZKW7ND,جهاز ريدمي باد 2 9.7 فضي 4GB RAM 128GB واي فاي غطاء العلبة | شاشة 2 كيه 129 هرتز فائقة الوضوح، سناب دراجون® 6s الجيل الثاني، مدعوم من شاومي HyperOS 3 - الإصدار العالمي,609.0,609.0,SAR,5.0,3,https://www.amazon.sa/dp/B0GXZKW7ND,https://m.media-amazon.com/images/I/61ou83Lbp+L._AC_UL960_QL65_.jpg,3,580.5,False,False,False,False,,توصيل مجاني السبت، 12 سبتمبرأو توصيل أسرع غداً، 11 سبتمبر,False,,,,,,False,False
B0FCS17MJW,ريدمي باد 2 جرافيت جرافيت رام 8 جيجا روم 256 جيجا,,,SAR,3.8,13,https://www.amazon.sa/dp/B0FCS17MJW,https://m.media-amazon.com/images/I/61Zqee59gTL._AC_UL960_QL65_.jpg,4,702.6,False,False,False,False,,توصيل مجاني الأربعاء، 16 سبتمبرتبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,True,False
B0GD6VJKC2,تابلت اندرويد 15 مقاس 10 انش بذاكرة RAM 8GB وذاكرة تخزين 32GB وشاشة HD IPS مقاس 10.1 انش وواي فاي 5G وبطارية 6000mAh وكاميرا مزدوجة لمكالمات الفيديو مع حافظة وقلم ستايلس للعمل والدراسة,301.48,301.48,SAR,3.9,67,https://www.amazon.sa/dp/B0GD6VJKC2,https://m.media-amazon.com/images/I/714CsQsx1iL._AC_UL960_QL65_.jpg,1,301.48,False,False,False,False,,,True,,,,,,False,False
B0G1C5TGDS,تابلت سامسونج جالكسي تاب A11 بلس، شاشة 11 بوصة، ذاكرة وصول عشوائي 8GB، سعة تخزين 256GB، معدل تحديث 90Hz، ذكاء اصطناعي مع جوجل جيميني، تقنية دولبي اتموس، أربعة مكبرات صوت، دعم شبكات واي فاي+ 5G، رمادي,,,SAR,4.4,128,https://www.amazon.sa/dp/B0G1C5TGDS,https://m.media-amazon.com/images/I/61FC9Mjv6SL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 متبقى 3 فقط - اطلبه الآن.,False,,,تبقى 3 فقط - اطلبه الآن.,,,True,False
B0D4TDSXL8,تابلت اندرويد 7 انش من رويكياي، 2GB+32GB+1TB (توسيع)، رباعي النواة، بلوتوث، واي فاي، تعليمي، موسيقى، كاميرا مزدوجة,205.0,205.0,SAR,3.6,92,https://www.amazon.sa/dp/B0D4TDSXL8,https://m.media-amazon.com/images/I/71t2sKNk2YL._AC_UL960_QL65_.jpg,3,188.35,False,False,False,False,,توصيل مجاني سبتمبر 20 - 21يشحن من خارج السعودية,False,,,,,,False,False
B0F137P9DJ,"تابلت بنظام اندرويد 16 مع جيميناي ايه اي، شاشة FHD 11 بوصة، ذاكرة رام 24GB وذاكرة ROM 128GB / 2TB TF، وحدة معالجة مركزية T7250 + كاميرا 13MP، 8000mAh، وايدفاين L1، تابلت 2 في 1 2026 مع قلم ستايلس | T7250 CPU, 2GHz+5G WiFi, 13MP Camera, 8000mAh, Widevine L1, GPS, Tablet with Keyboard and Mouse, 2 in 1 Tablets with Stylus",789.99,999.99,SAR,4.5,533,https://www.amazon.sa/dp/B0F137P9DJ,https://m.media-amazon.com/images/I/81gTnTMDMnL._AC_UL960_QL65_.jpg,1,789.99,False,False,False,False,,توصيل مجاني اليوم 6:13 م,False,أنت تدفع ‏599.99 ريال باستخدام القسيمة,,,,,False,True
B0GZMHQV2T,تابلت للاطفال 7 انش اندرويد 13، ذاكرة RAM 6GB وروم 256GB، مع بطارية 3000mAh وقلم لمس، كاميرا مزدوجة 2MP+5MP، واي فاي 5G، تطبيقات تعليمية، تابلت للاطفال مع حافظة واقية (زهري),197.99,219.99,SAR,,0,https://www.amazon.sa/dp/B0GZMHQV2T,https://m.media-amazon.com/images/I/613sir+1gwL._AC_UL960_QL65_.jpg,1,197.99,False,False,False,False,,توصيل بـ‏12 ريال سبتمبر 14 - 15,False,,عرض لمدة محدودة,,,,False,True
B0FLVW2J3G,تاب لينوفو TB336ZU بذاكرة رام 8 جيجابايت وتخزين 256 جيجابايت، لون رمادي لونا,,,SAR,3.9,5,https://www.amazon.sa/dp/B0FLVW2J3G,https://m.media-amazon.com/images/I/618dITd6FVL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل بـ‏12 ريال سبتمبر 13 - 14,False,,,,,,True,False
B0F7H9JT3C,تابلت اندرويد 15، تابلت 10 انش، تابلت 2 في 1 مع حافظة كيبورد | ذاكرة RAM 8GB + ذاكرة روم 32GB / 2TB قابلة للتوسيع، شاشة عرض IPS 1280x800، واي فاي 5G 6، كاميرا مزدوجة، بطارية 6000mAh BT5,325.39,325.39,SAR,4.1,375,https://www.amazon.sa/dp/B0F7H9JT3C,https://m.media-amazon.com/images/I/71HuSbc2uuL._AC_UL960_QL65_.jpg,1,325.39,False,False,False,False,,,True,,,,,,False,False
B0FHQGN2ZS,تابلت ميت باد 11.5 2025 2.5K 120Hz مريح للعين، 8+256GB، بطارية 10100 مللي أمبير في الساعة، شحن فائق 40 واط، واي فاي 6، بلوتوث 5.2، WPS اوفيس نوت، مكبرات صوت رباعية، هواوي كير بلس، من هواوي، رمادي,,,SAR,4.1,25,https://www.amazon.sa/dp/B0FHQGN2ZS,https://m.media-amazon.com/images/I/61-XztFirpL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,True,,,,,,True,False
B0DGX4MK98,ايه جي ام تابلت باد T2 اندرويد 14، شاشة FHD 1920x1200، ذاكرة RAM 4GB، روم 256GB (TF 512GB)، نظام تحديد المواقع/نوع C/بطارية 8000mAh، ثنائي شرائح الاتصال 4G LTE/5G Hz واي فاي/التعرف على الوجه,506.0,639.0,SAR,3.6,51,https://www.amazon.sa/dp/B0DGX4MK98,https://m.media-amazon.com/images/I/71dFJ411cbL._AC_UL960_QL65_.jpg,1,506.0,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,عرض لمدة محدودة,,,,False,True
B0GXZF1HDJ,جهاز ريدمي باد 2 9.7 بوصة بلون رمادي جرافيت، ذاكرة وصول عشوائي 4 جيجابايت، سعة تخزين 64 جيجابايت، واي فاي، غطاء العلبة - الإصدار العالمي,569.05,569.05,SAR,4.4,3,https://www.amazon.sa/dp/B0GXZF1HDJ,https://m.media-amazon.com/images/I/61mSG93IFOL._AC_UL960_QL65_.jpg,1,569.05,False,False,False,False,,توصيل مجاني سبتمبر 15 - 16,False,,,,,,False,False
B0FMJXNLDW,"تابلت تابوي T60 برو مع اندرويد 15 وكيبورد - 34 سم، 24GB + 256GB (2TB TF)، يونيسوك T7280، 10000mAh، 16MP + 8MP، جيميني AI، وايد فاين L1، واي فاي 5G، كيبورد وماوس | Large 13 inch Tablet with 2K 120Hz IPS Display, 24GB RAM + 256GB ROM, 2.2Ghz Octa-Core,10000mAh Battery, Full Set of Tablets",,,SAR,4.6,318,https://www.amazon.sa/dp/B0FMJXNLDW,https://m.media-amazon.com/images/I/71wT2Me0MiL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,,,,,True,False
B0H2H5YSFD,كريلاندر تابلت اندرويد 13 10.1 انش مع فتحة شريحة اتصال واتصال 4G LTE، 24GB + 128GB، بطارية 5000mAh، كاميرا مزدوجة، بلوتوث/واي فاي، حزمة مع حافظة واقية، كيبورد، ماوس وقلم ستايلس,480.01,480.01,SAR,4.0,224,https://www.amazon.sa/dp/B0H2H5YSFD,https://m.media-amazon.com/images/I/51h709AW+7L._AC_UL960_QL65_.jpg,1,480.01,False,False,False,False,,,True,,,,,,False,False
B0GVF18W3H,تابلت اندرويد 10 بوصة من فيليبس، رام 4 جيجابايت وذاكرة ROM 128 جيجابايت قابلة للتوسيع 1 تيرابايت، معالج ثماني النواة، بطارية 5000 مللي امبير في الساعة، واي فاي 6، كاميرا مزدوجة، شاشة HD، رمادي (LTE),529.0,529.0,SAR,3.0,2,https://www.amazon.sa/dp/B0GVF18W3H,https://m.media-amazon.com/images/I/61O+VPAwwrL._AC_UL960_QL65_.jpg,1,529.0,False,False,False,False,,توصيل مجاني السبت، 12 سبتمبرأو توصيل أسرع غداً، 11 سبتمبرتبقى 4 فقط - اطلبه الآن.,False,أنت تدفع ‏476.10 ريال باستخدام القسيمة,,تبقى 4 فقط - اطلبه الآن.,,,False,False
B0GD7BMZGF,تابلت هواوي ميت باد 11.5 بيبر مات رمادي 8+256 جيجا، شاشة عرض كاملة 11.5 بوصة، دقة 2.2K، 7700 ميلي امبير، 499 جم، واي فاي، كاميرا 13 ميجابكسل، تطبيق هواوي نوتس، مع قلم ام لايت,,,SAR,3.6,17,https://www.amazon.sa/dp/B0GD7BMZGF,https://m.media-amazon.com/images/I/61ig8lJMGJL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل بـ‏12 ريال سبتمبر 13 - 14تبقى 1 فقط - اطلبه الآن.,False,,,تبقى 1 فقط - اطلبه الآن.,,,True,False
B0HDNW6LVH,جهاز باد 20 من هونر، ذاكرة رام بسعة 6 جيجا+ سعة تخزين 256 جيجا، واي فاي، شاشة مقاس 12.1 بوصة، رمادي – إصدار الشرق الأوسط,,,SAR,,0,https://www.amazon.sa/dp/B0HDNW6LVH,https://m.media-amazon.com/images/I/41HIYSaWImL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجانيغير متوفر مؤقتاً.,False,,,,,,True,False
B0F53F93H3,تابت AGM PAD P2 اندرويد 14، 16(8+8) GB RAM + 256GB ROM (2TB TF)، تابلت هيليو G99 للألعاب مع حافظة، 4G ثنائي شرائح الاتصال، 5GHz WiFi، 7850mAh، 50MP+8MP/BT5.2/GPS/Type C/ شاشة FHD 1920×1200 بوصة/بوصلة,547.19,576.0,SAR,3.6,56,https://www.amazon.sa/dp/B0F53F93H3,https://m.media-amazon.com/images/I/713PsKH7ufL._AC_UL960_QL65_.jpg,1,547.19,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,عرض لمدة محدودة,,,,False,True
B0DJMG7XFH,تاب بلس بشاشة 11.5 بوصة 2K ومعالج ميديا تيك® هيليو G99 OC 2.2ghz و8GB و256GB و8 مكبرات صوت ووافاي وبطارية 8600 ميلي امبير/45 واط PD3.0 طراز ZADX0106SA من لينوفو، TB351FU - لون رمادي لونا,,,SAR,4.6,21,https://www.amazon.sa/dp/B0DJMG7XFH,https://m.media-amazon.com/images/I/71Viq0QpamL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني السبت، 12 سبتمبرأو توصيل أسرع غداً، 11 سبتمبر,False,,,,,,True,False
B0DG5G2SF8,تابلت 10 بوصة مع لوحة مفاتيح 2×1 اندرويد 15 تابلت يتضمن حافظة ماوس ستايلس بطارية 6000 مللي أمبير 8 جيجا +32 جيجا يدعم 1024 جيجا قابل+ للتوسيع 10.1 بوصة كاميرا مزدوجة 2 + 8 ميجا واي فاي 6 بلوتوث تاب,350.24,350.24,SAR,4.0,329,https://www.amazon.sa/dp/B0DG5G2SF8,https://m.media-amazon.com/images/I/61rWW25BG+L._AC_UL960_QL65_.jpg,1,350.24,False,False,False,False,,,True,,,,,,False,False
B0FWS4GKZ8,تابلت سامسونج SM X130NZAAEUE جالكسي تاب A11 رمادي,688.92,688.92,SAR,4.2,290,https://www.amazon.sa/dp/B0FWS4GKZ8,https://m.media-amazon.com/images/I/61hYF3ZSUjL._AC_UL960_QL65_.jpg,1,688.92,False,False,False,False,,توصيل مجاني الخميس، 17 سبتمبر,False,,,,,,False,False
B0FC2KQGNJ,سامسونج X210R جالكسي تاب A9+ 11 انش، واي فاي، 256 جيجا 8 جيجا رام، جرافيت,,,SAR,4.7,203,https://www.amazon.sa/dp/B0FC2KQGNJ,https://m.media-amazon.com/images/I/61USODKUVlL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,,,,,True,False
B0FVXRG5W9,سامسونج جالكسي تاب A11+ ذاكرة رام 8 جيجابايت، تخزين 256 جيجابايت، مساعد | أداء محسن، بطارية طويلة الأمد، تخزين قابل للتوسيع، شاشة كبيرة، مكبرات صوت دولبي اتموس، ضمان لمدة عامين,,,SAR,4.6,2361,https://www.amazon.sa/dp/B0FVXRG5W9,https://m.media-amazon.com/images/I/61J95lO0oLL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني سبتمبر 13 - 14تبقى 1 فقط - اطلبه الآن.,True,,,تبقى 1 فقط - اطلبه الآن.,,,True,False
B0FQTPX7LZ,تابلت T20 برو بنظام اندرويد 16 مع كيبورد وقلم إلكتروني، 24 جيجابايت + 256 جيجابايت + 2 تيرابايت من تابوي | 4 Year Warranty/Widevine L1/Top Pick for Light Office Work,629.99,699.99,SAR,4.4,322,https://www.amazon.sa/dp/B0FQTPX7LZ,https://m.media-amazon.com/images/I/71b8rb9UTrL._AC_UL960_QL65_.jpg,1,629.99,False,False,False,False,,توصيل مجاني اليوم 6:13 م,True,,وفر 10%,,,,False,True
B0F4254MG1,جهاز تابلت شاومي باد 7 8+ 256 جيجابايت، شاشة 12.1 بوصة، وقت استعداد يصل إلى 33.9 يوم، أزرق,,,SAR,4.0,23,https://www.amazon.sa/dp/B0F4254MG1,https://m.media-amazon.com/images/I/61t0KFFs+ML._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,,,,,True,False
B0G52MG6KZ,هواوي تابلت ميت باد 11.5 S (2026)، شاشة فائقة الوضوح، 12 جيجابايت + 256 جيجابايت، بطارية 8800 ميلي امبير في الساعة، شحن فائق 40 واط، لوحة مفاتيح قابل للفصل، لون رمادي,,,SAR,3.2,10,https://www.amazon.sa/dp/B0G52MG6KZ,https://m.media-amazon.com/images/I/61PC6-WCl3L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني اليوم 6:13 م,True,,,,,,True,False
B0FGPWK5K8,تابلت تابوي 2026 المطور K10 اندرويد 16 للاطفال 10 انش، 12 جيجا + 64 جيجا | تابلت للاطفال مع الرقابة الابوية، جوجل كيدز سبيس، واي فاي 6، وايدفاين ال 1، حافظة مضادة للصدمات - ازرق,679.99,799.99,SAR,4.2,163,https://www.amazon.sa/dp/B0FGPWK5K8,https://m.media-amazon.com/images/I/716evTZyDDL._AC_UL960_QL65_.jpg,1,679.99,False,False,False,False,,توصيل مجاني اليوم 6:13 م,True,,,,,,False,True
B0F9B9NC89,ريدمي باد 2 25040RP0AL واي فاي فقط (بدون مكالمات أو رسائل نصية) 11 بوصة 2.5K معالج ثماني، 4 مكبرات، نسخة روم عالمية 9000 mAh بلوتوث 5.3 كاميرا 8 ميجابكسل من شاومي، (رمادي (Graphite) 128 GB + 4 GB),873.72,873.72,SAR,4.8,182,https://www.amazon.sa/dp/B0F9B9NC89,https://m.media-amazon.com/images/I/51UwJjhKBtL._AC_UL960_QL65_.jpg,1,873.72,False,False,False,False,,,False,,,,,,False,False
B0FF5W8NBY,سامسونج جالكسي تاب اس 10 لايت، ذاكرة RAM 8GB، 256GB، توسيع 2TB، عمر بطارية طويل، شاشة LCD 10.9 انش، قلم S لتدوين الملاحظات، اكسينوس 1380، دائرة للبحث، ادوات ذكاء اصطناعي، رمادي,,,SAR,4.7,357,https://www.amazon.sa/dp/B0FF5W8NBY,https://m.media-amazon.com/images/I/61jwusQUP2L._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني سبتمبر 14 - 15تبقى 2 فقط - اطلبه الآن. يشحن من خارج السعودية,True,,,تبقى 2 فقط - اطلبه الآن.,,,True,False
B0FZDHDW5Q,سامسونج تابلت جالكسي تاب A11+ 5G 11 انش 128GB اندرويد واي فاي (شبكة AT&amp;T | تابلت بشريحة تعريف مطورة، عمر بطارية طويل، مكبرات صوت رباعية، شاشة متعددة النوافذ,,,SAR,4.3,27,https://www.amazon.sa/dp/B0FZDHDW5Q,https://m.media-amazon.com/images/I/61ko0qj2HRL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,,False,,,,,,True,False
B0GN319VXD,جهاز لوحي شاومي باد 8، سعة 8 + 256 جيجابايت، رمادي، شاشة واضحة كضوء | منصة سناب دراجون 8s الجيل الرابع، تجربة إنتاجية على مستوى الكمبيوتر الشخصي - النسخة العالمية,,,SAR,,0,https://www.amazon.sa/dp/B0GN319VXD,https://m.media-amazon.com/images/I/61sk7myCpGL._AC_UL960_QL65_.jpg,1,,False,False,False,False,,توصيل مجاني غداً، 11 سبتمبرأو توصيل أسرع غداً 1 م,False,,,,,,True,False
B0FG1NN154,لينوفو تاب ون مع حافظة شفافة 9 انش HD (1340x800) IPS 480 وحدة مضيئة في البكسل مضادة للبصمات، شاشة تعمل باللمس، معالج ميديا تيك هيليو G85، ذاكرة رام 4 جيجا، 128 جيجا، اندرويد 14 - [ZAF00123AE]، لونا جراي,549.0,549.0,SAR,4.5,38,https://www.amazon.sa/dp/B0FG1NN154,https://m.media-amazon.com/images/I/71sgVpPwb1L._AC_UL960_QL65_.jpg,1,549.0,False,False,False,False,,توصيل مجاني الاثنين، 14 سبتمبر,False,,,,,,False,False
B0DRP5BZVM,تابلت لينوفو بنظام اندرويد وشاشة شاشة 10.1 بوصة FHD، معالج ميديا تيك هيليو G85، سعة تخزين 64GB، واي فاي 6، رام 4GB، رمادي لونا + حافظة شفافة,733.54,733.54,SAR,4.5,182,https://www.amazon.sa/dp/B0DRP5BZVM,https://m.media-amazon.com/images/I/71HOvlfS8PL._AC_UL960_QL65_.jpg,1,733.54,False,False,False,False,,توصيل مجاني الاثنين، 14 سبتمبر,False,,,,,,False,False
