asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery,has_variations,product_badge,product_availability,coupon_text,book_formats,unit_price,unit_count,book_format,product_byline,price_missing,has_discount,market,source,position,device_category
11470998996535060268,T-Mobile Revvl 8 Pro (with 36 monthly payments + plan) - REVVL Smartphone,,,,,,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:11470998996535060268,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRDhe1WpkRearMJFIFADqIXfVaMRYagK7zYq50XIsUtpygxtix6x7NW3IMic2GAAfV1a0qfSAVSZmahVFEwInwVSdu2efCOBA,,,,,,,,,,,,,,,,,,True,False,US,T-Mobile,17.0,phones
7236910580703698952,Apple iPhone 16,729.99,,,4.4,7300.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7236910580703698952,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRm-WNfNSbui86fFPlznUeYYX2IbqCCvY77R2i_gybay4gjX9f3pRVWGCh_RER_eSJ3erYrxaDABibh3TeYBX8doN6Ycf-ugr46hKwCefKOZA8txp55MLER,,,,,,,,,,,,,,,,,,False,False,US,Cricket Wireless,18.0,phones
17966061849261729532,Google Pixel 10 Pro,999.0,,,4.4,2300.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:17966061849261729532,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSZFX9fcQY-HF_oMZCmE4YaNVDJN5SAKHGD4UUFbu-EgVSZQW3S_CHZXj7B2DWlrkb888e1gVWeHzuRLe1b_CdSNGHV_MpwkqjvDBSxa9I,,,,,,,,,,,,,,,,,,False,False,US,Google Store,19.0,phones
1484878542014373250,Nothing Phone,699.0,,,4.6,135.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:1484878542014373250,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ3EiGyI8HhXmyKCKY-SwGA2XpubcXJliUvTMxSFIINDmPlGhJmagZno0e2w5H6GAq7zngUoKhYmMvPawBW0pFxGCE4qgpHYZi3KKJMYPgk1KO0MscSWG0K,,,,,,,,,,,,,,,,,,False,False,US,Nothing US,20.0,phones
12333568566732460124,Samsung Galaxy A37 5G,449.99,,,4.8,3800.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:12333568566732460124,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTio1-bJM9dvAUJfQI5pxhmFuMYm51jTmAr31eHKGvlk1gA0NEmZNni49Jqr9sUzT2YGZSM-Tn_a2eqaWl5Y1qHxipMCUAVVKbXTSdAW1U,,,,,,,,,,,,,,,,,,False,False,US,Best Buy,21.0,phones
11481292866058239766,LG V60 ThinQ 5G,219.44,,,4.6,776.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11481292866058239766,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSI25eFjE-i0D3JzBG5hD2UUoRMIRgZ74FX6KuLhQJswAFHkKZWIRJks3Q8w0Xvd8gg_5AFl9ODBtlAwAN5VNiVPhhNPmN7a9aPUVtmV3vuC9a6_Oa2Qe4Y,,,,,,,,,,,,,,,,,,False,False,US,Cellification.com,22.0,phones
18227612043248410567,Apple iPhone 12,179.0,,,4.3,34000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:18227612043248410567,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRE0Y_UUuO2oQdfAUYMDdC_tpsZYF83bb6FFJU0mccWKClUJjL-RjHHyttUC2pr03z6w-vzceDIOqSEBk4KF-p4Xr4q85je2udVcu8JBcwG,,,,,,,,,,,,,,,,,,False,False,US,Walmart - Reebelo,23.0,phones
3145822468661968037,Samsung Galaxy S26 Ultra 256GB Black,699.99,,,,,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:3145822468661968037,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT4oQKhTG-1kXGfMffUyMMthEh5Y6f9AUgqrDf5UUFSVxRMJu7wN3C1B6C9Sgi_ewcylqWJe8RUSzMw7g8vMdDDqdIJPK0uZxJOUsxedmpnaJlHYzmk7pfw,,,,,,,,,,,,,,,,,,False,False,US,Cricket Wireless,24.0,phones
5994121237232962926,Apple iPhone 17,,,,4.6,15000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:5994121237232962926,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR8e4va5yatGoYyhsrHixhWrdJ8oHvz5DjBt_A0V1wBfhaunOZLiTQF3OYQPeKoaE4NFjPU2iuyleh5vF7TwS6fN99lV1ri6g,,,,,,,,,,,,,,,,,,True,False,US,T-Mobile for Business,25.0,phones
1457332131463047245,Samsung Galaxy A15 5G,79.99,,,4.3,3200.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:1457332131463047245,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSvhyAP5ZP8j1X_aZ-NlKv7_AMmdCtXcx78hHjgAFs-6r_Y6YttcVUsitATAzUlqzqVLTWZZumnruTI6GZlOPKSKUbPBr4hCWmkgg_hz3Ac,,,,,,,,,,,,,,,,,,False,False,US,Best Buy,26.0,phones
8928480161483299948,Google Pixel 10 Pro XL,,,,4.5,2300.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8928480161483299948,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSTD4dfnkNdlscMaukadjYFKwmE5Q6iKQv08DRMEaOgBdMqSz-WPDumhtsIOYm4uCGn_SqQyV7C4mGbsO6U1Y_4QHi-KU6Cpx7jqSk4_ZsG,,,,,,,,,,,,,,,,,,True,False,US,Google Store,27.0,phones
12977439413889418203,"NUU B40 5G Unlocked Android Smartphone 6.7” AMOLED + 1.6"" Vista Display with 120Hz Refresh Rate",249.99,,,,,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:12977439413889418203,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTATWKNnmLDm0tpqIRacFK8qVY1nh7UbpuzG-2dm3VuJyYu14PnwgGqlI_d1RedlOkhuRafSYSsiWr0UNvaydkJZVtC2-rDJ4_4hwYJw5pY4jMriRNCBBMsUA,,,,,,,,,,,,,,,,,,False,False,US,NUU,28.0,phones
4391467042258554874,Unihertz Jelly Max,339.99,,,4.5,47.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:4391467042258554874,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTYHQGqu5sz2hZJ_g8rvA9jGzLijS1yYXfj1N1zBn4FllaI_CvNeYvBBDtI0_y_nYBBJfKlfuqVlKlwtzexf70bAHBgRMgzT7KxjRWClW8,,,,,,,,,,,,,,,,,,False,False,US,Unihertz,29.0,phones
2573687983041544940,Samsung Galaxy A27 5G,349.99,,,3.7,3.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:2573687983041544940,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTGymuIoIE_ojUICHnkJfE70j8iPRzwDZG-iIYM_kzqxjlgKr_d-BGwKtlGLD3lyPRzkUF5mFBJKEmWcdJ1fRiXieU_ZdL8SQiVHMOgHdqJ5jQSiv5juDur,,,,,,,,,,,,,,,,,,False,False,US,Boost Mobile,30.0,phones
6342547359550694685,BLU G65L G1130WW 128GB,149.99,,,4.0,37.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:6342547359550694685,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQBNw3xJbxH7UAcGDG7s8wSN4rK-nHlT5Cpg4wisdKP_6gMQAkFIYoBJCX-KPCCSh_g_fljQmyCx9Jw0dPKIZmAQi3oqN7AjjN5iwYgb_0,,,,,,,,,,,,,,,,,,False,False,US,Best Buy,31.0,phones
8065089511755541673,Apple iPhone 17 Pro Max,,,,3.8,3500.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8065089511755541673,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQk3SrkjrEkiCYSNwCiLxrSqsAgTSSK_DFKKlDxDzH2wdci35sPyFa2Eu4j1g0rVtSiSsVcLnBlFBZxn2T3ygj036lHVV9UPQifwStrZVvfTteML4HW_Txx7w,,,,,,,,,,,,,,,,,,True,False,US,Walmart - 2ndphoneclub,32.0,phones
10381625117188221237,Apple iPhone 15 128GB Black - Available With Cricket Wireless Plan,349.99,,,3.8,36.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:10381625117188221237,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTklE7yLprMsMl_gi7wkTEbDEhsA7SIMvzz34paH46mhDwf6pgvzexJxBJROc8ZA317DFaC99DX9RAij4P7rRjswODY0siZNFwn4rRzlrgcuz6CueTjdITneg,,,,,,,,,,,,,,,,,,False,False,US,Cricket Wireless,33.0,phones
12926680768389084268,Samsung Galaxy S26 Ultra,,,,4.8,57000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:12926680768389084268,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSlCwyHjdkGWVjX809ynwncHAjKHemDLSF3D4ANmnuI4Qp1yIUgwo1hmlpefusYnEs9Gj0QERbLCS7OKjifvdvucjBjad6JObR8KKifLx1LazUEFdMkcnHBxw,,,,,,,,,,,,,,,,,,True,False,US,Consumer Cellular,34.0,phones
2573120649916652599,Motorola moto g 2026,193.45,,,4.3,115.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:2573120649916652599,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTQnkBI8uuqonSqdq0RphMNiEEGTrqzLTYz6jGxi2yiKmPDjTvcyjp3k9FSzr5nKJwQbqwp-yTqhnc_bshJqWJSfFJdFv0l0VUxKAMEs0U,,,,,,,,,,,,,,,,,,False,False,US,Cell2Get,35.0,phones
2482042715794200436,Total Wireless Motorola 2025 Moto g 5G,39.99,,,4.2,88.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:2482042715794200436,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT6TLfry1FaY1qNj97kv_mK543h7lOPAXggAhhI43NVpai0nmIDZuDFnaMnzOfy2MQA7uQfhxpOWFUs_I6khQJw8CzAUFha7n-21HWOwmGX,,,,,,,,,,,,,,,,,,False,False,US,Best Buy,36.0,phones
5662499505405013682,Samsung Galaxy Z Flip8,,,,4.9,13000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:5662499505405013682,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQgKoTQv6Boj1jXj3gn-XJP7W-aNp2DtdxH3Q7HR6dIgjNbKU1g6J3rauBb2bPl_pVZXkwBLWvb53I8RMU0kD3P38iMgK1JoxKfl3H0VR9MzQe0DjuP31X0,,,,,,,,,,,,,,,,,,True,False,US,Mint Mobile,37.0,phones
7366361967125568446,Unihertz Jelly 2E 4gb/64gb 3,159.99,,,4.2,77.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7366361967125568446,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR8KuzP3xJa8CsWbm46KwFV0IylHd0Mq-d2iQePfPJeYNpt70l0rM7JzRgb7sZ_fMfAFor47lrxLjSfEYYfKCURnuhXf-oEmtAfnZa5H4fOVPk-NEkArpjwaQ,,,,,,,,,,,,,,,,,,False,False,US,Unihertz,38.0,phones
10231620088247711834,Samsung Galaxy Z Fold7 Smartphone,,,,4.7,26000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:10231620088247711834,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQYdYVrycv58vOBW95-i38Cge98UukoQeHy6Hs_KPGaQUXMZjTJCKmGI4igDhQ6ZUq8EWmSt2rcLy4k4vIzMfQMd099jBl-dw,,,,,,,,,,,,,,,,,,True,False,US,bkstr.com,39.0,phones
8345423428288821281,Apple iPhone 15 - Black - 128GB (with 36 monthly payments + plan),,,,4.6,29000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,productid:8345423428288821281,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRX2OAgKWhI8zye1GJb8DXGaeSGIKkMbeAl5TLySJz1R3KCKzpl3SHHMdjM6BiWXFefN_OU2cwVGdxPqcD61o-5BC_dMv2Gpw,,,,,,,,,,,,,,,,,,True,False,US,T-Mobile,40.0,phones
3210463941460833695,Apple iPhone 16 Pro Titanium,829.97,,,4.2,5800.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:3210463941460833695,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTGlFrbk7SL37coOu3Ter1Pv1ztyWJJd-Q8IKU2i26iyreQWtBEMNxT5LTxXFp4WH_0zqJslVk3KKJjtdvHONIpKj6eCvxC5XMp-kE3TgA,,,,,,,,,,,,,,,,,,False,False,US,Walmart - Networkstore,2.0,phones
11577913971984319420,Samsung Galaxy Z Flip7,,,,4.6,14000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11577913971984319420,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR8N5Jt9TnnR1ORCllcGlWgWtMh3mZ9S7BFAlQmAoXOa4jVz3LylHJitiIYIFfcXce3xDs3DN1QVaI5QJPbL7NCXBOKRlhdwpKtBnbyaKg,,,,,,,,,,,,,,,,,,True,False,US,Best Buy,4.0,phones
4250617937393754077,Fossibot F112 Pro 5g 8gb/256gb 6.8,239.99,,,4.3,7.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:4250617937393754077,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTkEdpNWtMKmIhx5qIXXz3zTENTwdhfVpCTaNefoWECzw0BgoEgV4G499e3qAcJ-wb1N4p_RBWWBhKmMEHF4X93S7_xktskVsAska6SEcoC2hTfu66FTVT-VQ,,,,,,,,,,,,,,,,,,False,False,US,FOSSiBOT - Main,5.0,phones
4017854550939954213,Motorola moto g power 2025,150.0,,,4.2,455.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:4017854550939954213,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR_PgOXCtM30hiLpE4Fcxuq4mf7TNhe70CFbc6cKeLafsBqBpWv5DVMQPrOG_1XgqAmzYWLhAZtoQbUwwRq8nTTynZJKdanQNwCMQ7KspYV,,,,,,,,,,,,,,,,,,False,False,US,CPR Cell Phone Repair by DMV Wireless,6.0,phones
4061667408889018392,Samsung Galaxy Z Flip8,999.99,,,4.9,13000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:4061667408889018392,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTpuIwiHyrtpc-YjTh8mWxfRg_9Ra1B9p781xVTgGG1xv_E93zbn2wW9WrtkKFNbf6h7VWT1p5WhbSDtdVM_rtBUj-Z3rSaGQFS4pnldkCTWooTyWl0etF3,,,,,,,,,,,,,,,,,,False,False,US,Consumer Cellular,7.0,phones
11642078117092691172,Apple iPhone 13 Pro Max,484.0,,,4.3,12000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11642078117092691172,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR3I7EvWo6ov2DOQiE6YjsSO4_fGdG_9imX6MmNRMqxR01r5ck89AIateLlr4CHalB0VtdbtoSnS2I1L6aNkaWpE120IZU75zM4nb225ew,,,,,,,,,,,,,,,,,,False,False,US,Walmart - ELECTRONIC DEALS INC,8.0,phones
14749632123786252088,Samsung Galaxy S23 FE,449.98,,,4.5,11000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:14749632123786252088,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRkkpAghTemTECZtjvqDqylWhxuNby2qJYsDO17KhuAyuli0bB97Jk6W6GARCwvKcHBVVKcSs7pl3VIzUeia_m_tmCEIXH646XZywPwo1DyPZLF_L9w25jf,,,,,,,,,,,,,,,,,,False,False,US,Best Buy,10.0,phones
7812283428707904573,Motorola Edge 2025 XT2519-1,449.99,,,4.0,103.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7812283428707904573,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS854sgI0gr3Z4GwDuLias3MzgRDLZ7GT-wfNwlvbyz3rGxZkUQuaa-88--GXl0rkT1Gj5DY8AaxuWLLw2HisrJB2BaEXyCVPTakbu8OqAntEOehBfCj004zg,,,,,,,,,,,,,,,,,,False,False,US,Motorola - United States,11.0,phones
11701949729676046010,Bea-Fon N2,69.9,,,4.7,6.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11701949729676046010,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRGj0uo1D5xxWH70L6JYzcFqY_SVbsR7wBaDHmIm1U5Hscqgm68pW7r9Pi-BvOloXszGxeD8h2qW1Ob2j134p1FeRYiEzaaYXnlDRc7ge7899BVqlSJHiXFRQ,,,,,,,,,,,,,,,,,,False,False,US,agmmobile.com,12.0,phones
15617201143445824957,Cricket Samsung Galaxy A17,79.0,,,4.5,16000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:15617201143445824957,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQnZr6UXsAZO8MResar-c7yAkz74XWyMgjEL1fs7ydHHDBR7eaB7bUA5l69nIYpnbeXvibKyIOVw-SrbZ5hqreXnsMjO0bo1pJrpGDdDJ8gaa9OylF6Is487Wps,,,,,,,,,,,,,,,,,,False,False,US,Walmart,13.0,phones
8204806712530577798,Google Pixel 9,799.0,,,4.5,1600.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:8204806712530577798,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTupCZQbA_eEB1kCoOIorta7RBNj6VtH8xtah0sOLfkb1C8PkOybHofWEZcwyzFcbpob1i9Ulac-NTE8qztdPdpqQuiN8_idDBAznqdEPWo6wLrJ4fQDXXPjA,,,,,,,,,,,,,,,,,,False,False,US,Flash Mobile,14.0,phones
11498129293316966939,Nothing Phone,799.0,,,4.3,67.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:11498129293316966939,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ3EiGyI8HhXmyKCKY-SwGA2XpubcXJliUvTMxSFIINDmPlGhJmagZno0e2w5H6GAq7zngUoKhYmMvPawBW0pFxGCE4qgpHYZi3KKJMYPgk1KO0MscSWG0K,,,,,,,,,,,,,,,,,,False,False,US,Nothing US,16.0,phones
6140123044974887820,"OUKITEL wp66 5G Rugged Phone 6.6'' FHD+ Display 11,000mAh Big Battery 108MP Camera Android 16",449.99,,,,,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:6140123044974887820,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQTzjttqYcG-ojLcO740GXELyRD7n0JIO3gvG-3S3UMJV_9TiGUn7F8rKwbYF4VVeZ3LBZ0P2I5NvX8E97bo7grWeOQgHi4sC1CYLh9L_wNKVnB4BV7aNGo,,,,,,,,,,,,,,,,,,False,False,US,oukitel.com,17.0,phones
7338164223543016563,LG V60 ThinQ 5G,224.99,,,4.3,976.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:7338164223543016563,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSU5ZXl4bIQnQPtSpoQwX8Oulx0ubDI785SJkKcxZNbobNw4iFrik7q6537wVdvy1orjbrrIuZjgF6ynPeCiD6uoXf5oiOI1PBgPFXcLF0Z_5kJ-8iGsYmr,,,,,,,,,,,,,,,,,,False,False,US,Cell2Get,18.0,phones
1230388296225396604,Apple iPhone 14,294.44,,,4.4,14000.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:1230388296225396604,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRh1N45SRkJ-4a22kgelNtk_J5B98ltD6M656sMCWZZiJ2kAWE11MyBIHXlMr5wv0OqvJuR1Ku02a07ucg2Ckefgo2Z-z56oebcs0BrFaE,,,,,,,,,,,,,,,,,,False,False,US,Walmart - Cell Surfers,19.0,phones
3406323591029580045,Total Wireless Samsung Galaxy A16 5G 128GB Prepaid,49.99,,,3.9,47.0,"https://www.google.com/search?ibp=oshop&q=Smartphone&prds=localAnnotatedOfferId:1,catalogid:3406323591029580045,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=us&udm=28&pvorigin=2",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT8xd-lOrfukpSlkIoPaXK2hB_fsPuTwbMGyUXDqWm89u6yuvY8cBPh1WgQIINnxIqvRPquiqz1jlzbQn9-FYYriy7u-lMY_aYnyy9XRI36,,,,,,,,,,,,,,,,,,False,False,US,Best Buy,20.0,phones
