title,source,link,price,imageUrl,rating,ratingCount,productId,position,device_category
ipad109air4b EU Product-iPad Air 10.9 Display Complete – B,eBay,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:14796902074875789763,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 561.68,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ5PC0KegMMNOPz7Ha44uZAk_b2DMXONlYU2W2xeFhf9txxnUmLMvZBlUSRZhMXFAXsKoM5kmZM7NugPvXCuMb3ipCPeqPdAmcUXmDU8Rc5UFBzuJ3bpDvePw,4.0,10.0,14796902074875789763,13,ipads
"iPad 11"" 2025 Flex-Tastaturhülle Schutzbundle",ESR,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:4162834132334876471,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 311.67,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT4JE9bIzesGziGADT-_I6FMJwISDP6Zh2G0ZOVFRWEc_BPKYeAixPmrj35eFEYP226MexEbCLlfKs9pS2vRedgjdxf2RWNaJsSTL9ps4A9T_Y6hY4KhKBS,,,4162834132334876471,14,ipads
iPad Air Wi-Fi + Cellular 256GB - Purple (5th generation),Aleph ألف,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,productid:540409950812235039,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,459.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQdbAQNfp6Yf-vDp32_TW1Y6lL1s_HeSttm_-DT7zUsh9JAWmgZCXAh7io5vVkQZ2PEUTUhBhhDIUuiDgwts4vK0eBh51GyjPDo8SAqj-AkDVYjIwxYjl3J2Q,4.7,5600.0,540409950812235039,15,ipads
iPad Keyboard Case 10.9 & 11 Inch | Magnetic,Midi,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,productid:18372382601548368608,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 135.00,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTXv_CsDMT1wrhoT4Y2vGcLbWvClcckj6OxxdXGNOkabBBGQfIcprhwonRK-XpS62PhMcjxMRiwiu4TB1ZPCvNKUvUPYa2x5_y8_KNbWBfyaCthwN2n5YLq,,,18372382601548368608,16,ipads
Apple MacBook M5 Pro 18 core CPU/20 core GPU,Almanea SA,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:18431045553323794280,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 13,199.00",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRKYE-WMC2aVJ2RTQTN3iGswnRk6ltgVhROtOR9P6qVcZlBOudEULsC1uYIH-DFRSwVamNqbdouXMQqgtn-q2eJDbFb5R6YKJXZylnT_yU23XNR6caka8ZX,5.0,1.0,18431045553323794280,17,ipads
Piel Frama iPad Air 2019 iPad 10.2 2019 Cinema Leather Case,PielFrama.us,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:629670087592498468,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 713.55,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQt0wzIqBHTeboR6yArCaxiJJBvyU8-vKe6Gu34Oo5pFby2OHaUblyKIwy2fTf05pG61WqvvbjnV2IpjT6mG8on26Ed11TmjpOMIC0VMiOE2YkVV_lHm-KV,,,629670087592498468,18,ipads
"ProCase for iPad A16 11th Gen 11"" 2025/10th Gen 10.9"" Case, Navy Hybrid Cover with Soft TPU Back and Pencil Holder, Touch ID and Auto Wake/Sleep",Amazon.sa - Seller,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:8246981126186836439,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 47.99,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSBVIlg0lvRcte8mqP2PWKr-1l2lvkVPl4h9UJWSeJVUTUIA-zEqb0Lw8GZCjLH2-uEB1bu2T540u1N8AtTdJrBG5HDHhNdtz37DCd8j3YgtIVWnNmYBrX-rg,,,8246981126186836439,19,ipads
"iPad Air 11"" Flex Keyboard Case",ESR,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:3649759520317170607,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 244.07,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT0QP-7kY0IQvtFjAzZqpzdrM6tdGkmWUPl815wZ_PWo7cHrjh5VQ8REQQHVFpNCXmWahC6Nd1ukBgGiD8Yrt2ejNJQKpEyZF09WtUZMObbUBro1HN-TO0yDQ,4.6,32.0,3649759520317170607,20,ipads
iPad Smart Cover / Keyboard Panels (wood),Toast,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,productid:426385300104932689,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 90.13,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTFuk7Vxh34WBz9YzVwXwYpzUAAdz4PMDlaljrFoZxdPcBBODuxHk6k7Af0Sbbeg6T5NXgBeqarUQoIVgz_8EwPOgA9Ev9yYy9xVVIqHM0MAhXd1UkrlaMC,,,426385300104932689,21,ipads
Armov iPad Case iPad Air 3,New Martina,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:4084865368130113745,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 110.00,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSbuQVFD61w2WeFkbRnW5oWC9_Ho7uQvDs9sHwsHccNfUjNuoPB-cm86y3cVQ9mliQDaNGkJW--_t_2SIKAtsRjfaq51Zj6fWl8r7o-Y6YfeJiedGaR9DDO9w,,,4084865368130113745,22,ipads
AI Humor iPad Air (Gen 4/5),Case X,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:9566863100784891992,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 93.89,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTHiaxJ8WRCrReEbbCF0ooPF3Pm0bKVXOLYatMfFyzRz6scbfht6eIIUGS8SR-eljapWYjCFwlujY1anA-hJ5KvglFfpFClwsTlx7vrJoc40reZsNibs0w4,,,9566863100784891992,23,ipads
Think Pink iPad Air 10.9 Case,BURGA,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:3697064736788862651,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 262.70,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRDRuB32Dv4uTd1W8w6gJ275D_Gb3dUode_a_N22oxcsLlTEELj2a1nHXWh2V7eM01jGMLaR4tEiPOiTINTmhfqBeNd6XUfz8t5TMdWwBXf-zDXXDsqzQBMOQ,,,3697064736788862651,24,ipads
"iPad Mini 7.9"" Vertical with Strap iPad Air/Pro Sleeve",Mission Leather Co,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:10341143338411804626,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 385.00,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTm-i2lkX8NaXFN_ZPfLWb0RilxZ3QxuQsPBHGZUs0z_lgb31lGE5RaiFpp7vhnACqAF6Ip6aBZWCLUt4OYCTxYTzNcn8dViRT4XpAz_3Bm7Ru1qeLxBRBLwA,4.4,22.0,10341143338411804626,25,ipads
iPad Pro 11ʺ Rebound Hybrid Case 360,ESR,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:11244591323878043193,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 199.01,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRPsebbloypCIS-gBgCwI1kveEmVliPfgGPA3FWXLzmLrzoFNDYs3m5aGjfxnrHwXRaLUPTZPby55aXIEbyTZN8IDHY39spmHztCXF47oH0Wkv18DS7pzWr3g,5.0,1.0,11244591323878043193,26,ipads
Vivaldo iPad Case Faux Leather,Vivaldo Europe S.L.,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:6527744801407555097,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 66.00,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT74WbTBfITAVvUiMIN4kbSdFlTbPRCpM1Nz9hfJ9BHxFlbFiiYMoI1_pFZC9Vbe3yowYvWxn1lfkdbSylSMROjGpGSkTo18pS_BsQr_IAhVFrs56g6-e9w,,,6527744801407555097,27,ipads
UNIQFIND Oak Camo iPad Skin + Case,Uniqfind,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:16284157048489237687,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 168.96,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRtenBVw_D8uQXkjvtxHsoN6eYSu4p7n9NrCol6NDSPk02-FDn3h7DzSWfVVOXIwt0bAcG09jRfVfdrZ3NucCY66KhJKQ24PdI5uTw8CwLVLWrSuU2JqfQb,,,16284157048489237687,28,ipads
iPad Air iPad Case Ultimate Gray,rhinoshield.io,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:11910431047586578178,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 281.63,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcThtd4fNFV98mVl2kbXAPnvgvRcFhqhH8NDzrJFJS_BO7r1qZHs1jk-OS9J_hTTfX8SD8-SV1lU5tJVLZsaBK4m1qcOREWpgkPyvwNn1xljF8MEqgtZ0dU2,,,11910431047586578178,29,ipads
Celestial Frost iPad Air 13 Case,caseteroid.com,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:11759490419868874007,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 225.15,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRmZKg_ywB8BuJGshTFdpEVD-uhvZlhOXeRBuBib-cEUx7ZvK5t4vWJYBCYWBg6sCA9cdOYazWelrazciLrYFR7VBWvEIhQCatzhOwczd5DoGlKT4Cni-HDbA,,,11759490419868874007,30,ipads
iPad selfie pod photobooth High quality guest experience,CC5 Visuals,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:9572096082239555127,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 928.00,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS00mmcdOou-9sOQANZrAc06F3giRltlXKR32CpZgfBaoykXaYYzbQ3jUiDdi9SbGWUEaskrImHAMbgu9fhX7m4p7DBSs68vcNd5J7kA11MnxxbbXtNQNr0,,,9572096082239555127,31,ipads
"iPad Air 11"" 2026 Bundle Shift Magnetic Case & Armorite Paper-Feel Protection",ESR,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:7733432377400909217,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 247.83,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTp_0tXmZ9RHhAtGUzeZBXXTgq9o7igZ8IeJhaMHVBdGugibpjC0a9_TEp4Ce2YMui627v29Az9Ok3Dj3H5XtGoWeedXOehKBGSDkhb0-GheTA4uBlC_ImC,,,7733432377400909217,32,ipads
i-Blason iPad 9.7 inch Cosmo Case-Marble Green,eBay - clayco168,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:5954324955129446968,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 114.06,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTlW0bN_Dyw7Bvr9V-rdeNyywWdf70AxJfg42jSvdSkc9d0lAkt83LsQF1sfE5DjuDy8hrvvCH382KlfYGQU-QITsiaZE1f0hAHzkzkDqBA560eCbQLV9P4fA,,,5954324955129446968,33,ipads
"Sleeve Case for iPad Pro 11"" M5",usd.lucrin.ae,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:4819651428867105417,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,179.05",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRaj9uzG0WP9QFc0BpSj1omkc3_JPRrNwatQeR5f91GxsucDKm9fb20IiSMws_Ft66RrlOF5DEhvCFjsbJzfZ0fZAOtpfhguN5xzDzveD_swEy3K5NSH8uMhg,,,4819651428867105417,34,ipads
ايباد برو M4 مقاس 13 إنش 2024,Wafi World Store,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,productid:15646088824484267421,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 7,500.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTtAOEXfzWJDhC4GS47Z_Nch8oJFS3K5oKY-UIKasW4FJKCYdF0EQ3GzIs9smlLabfIdmGdz6jdcmlt1tmkqsK5m1Y8Q8VYVRkxXYBTOp1IaH89wZHl2mGq8w,,,15646088824484267421,35,ipads
UNIQFIND Wood iPad Skin + Case,Uniqfind,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:8408752695796372125,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 168.96,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS6obJRmIfbheWhZKjJrJCXC07b0vKSTaKIAXKTrdyu60iWeIa8s6yvkLCzDwXZ35LKJx45CFpDc3E-7xGc5TYN_CeoxikAY4OEdJLZE0oRcRAW4djwA5IKfg,,,8408752695796372125,36,ipads
iPad Pro 11′′ 2024 Bundle Shift Tastaturhülle & Armorite Displayschutz,ESR,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:14625128856326363127,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 413.07,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTw0eDUVERVLMa7jNgwCuOPnxOc9wCfHXQE9YCBnaNNWbi1FRb7iFkzHZaJDBoLWxgQEVVHqf4aOSZWVJdnz7-g3sRi0AvK9cd0FfoOZTdvMkLf1C-9ZnZK,,,14625128856326363127,37,ipads
Logitech Combo Touch iPad Air 11 Inch (M2/M3) Keyboard Case,McGrocer,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,productid:14345053929121947848,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,475.26",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR_cfNQScdrTAUbM7yGvfEtMAyVjJNt8fo9qikLjY4sV9pIuU66KNjGB2G0-Prn7EpVtylD3hQllR7zz6Qk0C8k1URu8s9dnznlrQX32daZ3C4qZLI9oP8d,,,14345053929121947848,38,ipads
قلم ايباد يدعم راحة اليد موج ماكس,متجر شحنة مدينتي,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:12302775160845712436,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 139.00,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSXBvFlfLGXCCBLLozNy3-VCn2nbneJ9baTJDsvh6zV5wG-fN6cDdwYTpenLoP6COWKi9NyNSByPy1KnzqoWG8sXjEJQ2fTzSmcH3e-iWSNZq_ljDJjju02,,,12302775160845712436,39,ipads
Refurbished iPad Pro 12.9 5th Generation Screen Assembly,eBay,"https://www.google.com/search?ibp=oshop&q=iPad&prds=localAnnotatedOfferId:1,catalogid:5457497966811896824,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 872.38,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR1FeazVz38PYN4W194U3huCOOpvBK96aaiaQBdb6ke5XuwbSVVqpEh7ZHRCuH3FL-ST9llgNXtWDFoqwdToAXXfzfmk7mSw8UafJIR8l9QR94tbdbTUYk6Mg,,,5457497966811896824,40,ipads
"iOsuite Curved Glass Smart Watch, 36MM, Silver Metal Strap",eXtra Stores,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,productid:3212492019340984798,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 299.00,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRbsftcUzwpAlnEm78ihtYBazXaGN2mkZoCAjXIHw65xOKF_9QJHeWfi9d6t6X_PlIWMtWvXqBp3auZbce9fORT6J5W66Xv4hickdXGM9u-_t_IcmxPwPdm,4.0,1.0,3212492019340984798,1,smartwatches
"Oraimo Muse Smart Watch 1.32"" AMOLED",KSA CentrepointStores English,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:2603330128620845419,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 159.00,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRDN4Ntx0JPClgZEBABol-Npa22Bv2QKcu2B4sDoA_CPtFIfXIHnJ5VxrqIw-KS9gd3SB8KVF26aOKO0_fP3vlRAA-LeoVdG0FQYMfA6-Zc_H6Z2D_Cqr4uug,,,2603330128620845419,2,smartwatches
Smart Watch for iOS and Android Phones Watches for Men Women IP68 Waterproof Smartwatch Fitness Tracker Watch,Amazon.sa - Seller,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:17388106453354467098,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 151.87,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQEuZdGnSY1JAy7uveahv7LB9wI9jJyJ3pRlZJLuLpW4Zv1kQNJwcey3rJAlECZv3BLDCoxJEFtxeCSWqKzVNleNVyP1XoIDLyocKFTzfY,,,17388106453354467098,3,smartwatches
"Smart Watch for Men Women (Answer/Make Call), 2024 HD 1.91""Smartwatch Fitness Activity Tracker, 110+ Sports IP68 Waterproof, Heart Rate/Sleep Monitor/",Amazon.sa - Seller,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,productid:18339256439871092722,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 100.00,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRqm4V2K0aD4Mz8xXRigzZfuFynaZRuBPNUK3_fVDBWe0ARvww_yIepL4TEKsu3tAAB_JoUscqN9VqyV3wHXN3yvBw1VyC2bQUZlYg5wYfKBW4kPEntrSiHbg,,,18339256439871092722,4,smartwatches
Samsung Galaxy Fit3,Jarir Bookstore,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:3536937500479397516,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 149.00,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS9GdoEZvZ03Q2XveZcuq-cwC5qEH5R043hwZyzhgXBe-QLLXivx4mDUN8DMJM1k_Gv8utAxjNKYWhVayEab3hr7uQRJmZhaQsjAWS9Lgbb,4.4,3200.0,3536937500479397516,5,smartwatches
Huawei Watch GT Runner 2 Smartwatch,Jarir Bookstore,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:3162851345183884083,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 999.00,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSAJOAbNF4DaotuUfggMTsP7VngOIvSOgD5v7sT7SX_5MkJxbZuiaZnCpdbeyn41-9udWQZwkNCPU6KxIQ7oig2D7KFWypOBpg7SQQesSdy,4.8,336.0,3162851345183884083,6,smartwatches
"Kieslect Smart Watch Black 2.1"" AMOLED HD GPS Bluetooth Call & Text",Amazon.sa - Seller,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:10133336451546811548,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 199.00,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSWiseQw0hBQgRuVcw8SxRNzaHdw8Q8z7oGhwryxvzYadlVzsG8rO8FESyL_6yeSlw1JWhFUK_e-AI_sy0GDIrl4Nky2DZSn4j8cMT1jIm369pNyH_ZK6tm,,,10133336451546811548,7,smartwatches
Nothing CMF Watch Pro 2 Smartwatch,noon.com,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:13497744602207743029,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 219.00,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSWtDnlJBC69Y4Gkx2psN7J2Yb5Dz6bcT3hwoNsrfqIljElVtbDzj5a3pEaaJzGIY21tLD0xeDUBgMGtqBFKLeDEHVt36-6P0YKUCJNPzl6MF6cWsgArIs1ArA,4.6,1700.0,13497744602207743029,8,smartwatches
Apple Watch Ultra 3 GPS + Cellular 49mm Titanium Case Loop,noon.com,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:14682866112882491554,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 2,999.00",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTgsdKbAXwGpZWSQfYjL2fSOfDuXsfvc1B8BTEvAwzr0WovU63V5G3xY4HMyi5nypwSKS6w3r2C3tvmslXxXGwHs0X5W9swhu5gKtCQGWrl24b42fksQHwo,4.7,4100.0,14682866112882491554,9,smartwatches
Xiaomi Watch S4,Nahdi Online,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:9962003779310389554,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 519.00,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTkmcVLwMnhJsMRdo3ghDIQ-IuUnOhOai73Dsj4yxiinbtn-X8eDdXMFFhypUj_ayApS3Rw0vFKT_D8EO_bD3n157X50fWhWqNuZXxv-XwJf5W48rAxHxw2,4.6,1200.0,9962003779310389554,10,smartwatches
Garmin Vivoactive 6 Smartwatch,Nahdi Online,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:860377455694156972,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2","SAR 1,519.15",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS00ZejpvTiKCrMYHPeoOjz01H0y6iNGlbDPQF5JJpIi_vy2FiPv79xszb4C89mTjmC3mxDGi7J923YQ9VKLt9rR13CwbyAfLW8FGatGmq7YZuYrXoTZ9MAKg,4.6,2400.0,860377455694156972,11,smartwatches
Kospet Tank S2 Smartwatch,Almanea SA,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:16048286367059888108,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 299.00,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR_ZELy2gzNHfcSGy8wvGLOuRUWoeb4FMf2IIxeyrulYJHqGZAPan3tWxlbFhesF1welfGT2sFrmdCK0wvVfDvUhXA6EtPBd_f849vE1Jdot0zsXjPlUhMiNw,4.9,157.0,16048286367059888108,12,smartwatches
Xiaomi Redmi Watch 5,Amazon.sa - Seller,"https://www.google.com/search?ibp=oshop&q=Smartwatch&prds=localAnnotatedOfferId:1,catalogid:1072221907141688218,pvo:2,pvt:hg,rds:PC_6027158597472037202%7CPROD_PC_6027158597472037202&gl=sa&udm=28&pvorigin=2",SAR 299.00,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQhMvx8JWe0LPFZVeGtZUWqJBTlmod8g-2pnWDyEpGNF0RX-4dUi5s6BR43qHta9WugUAwri_NF8yUAveOUBy2iwP3xLd-hqcMQRJTKmyoZ_d55pRYzYGI_mQ,4.8,1800.0,1072221907141688218,13,smartwatches
